id_code,name,url,lat,lon,address,tag_names,tag_codes,opening_hours
1434,Café Bar No 9,http://bar9.net/,60.16495132446289,24.94169044494629,"Uudenmaankatu 9, 00120, Helsinki","['RESTAURANTS & CAFES', 'Bistro']","['matko1:10', 'matko2:229', 'matko2:167', 'matko2:52', 'matko2:141']","{'hours': [{'weekday_id': 1, 'opens': '11:00:00', 'closes': '00:00:00', 'open24h': False}, {'weekday_id': 2, 'opens': '11:00:00', 'closes': '00:00:00', 'open24h': False}, {'weekday_id': 3, 'opens': '11:00:00', 'closes': '00:00:00', 'open24h': False}, {'weekday_id': 4, 'opens': '11:00:00', 'closes': '00:00:00', 'open24h': False}, {'weekday_id': 5, 'opens': '11:00:00', 'closes': '02:00:00', 'open24h': False}, {'weekday_id': 6, 'opens': '12:00:00', 'closes': '02:00:00', 'open24h': False}, {'weekday_id': 7, 'opens': '12:00:00', 'closes': '00:00:00', 'open24h': False}], 'openinghours_exception': 'Kitchen open until 23'}"
1437,Don Corleone,https://doncorleone.fi/,60.169551849365234,24.933744430541992,"Urho Kekkosen Katu 1, Kampin kauppakeskus, 00100, Helsinki","['RESTAURANTS & CAFES', 'Italian']","['matko1:10', 'matko2:171', 'matko2:229']","{'hours': [{'weekday_id': 1, 'opens': '11:00:00', 'closes': '21:30:00', 'open24h': False}, {'weekday_id': 2, 'opens': '11:00:00', 'closes': '21:30:00', 'open24h': False}, {'weekday_id': 3, 'opens': '11:00:00', 'closes': '21:30:00', 'open24h': False}, {'weekday_id': 4, 'opens': '11:00:00', 'closes': '22:00:00', 'open24h': False}, {'weekday_id': 5, 'opens': '11:00:00', 'closes': '22:30:00', 'open24h': False}, {'weekday_id': 6, 'opens': '11:00:00', 'closes': '22:30:00', 'open24h': False}, {'weekday_id': 7, 'opens': '12:00:00', 'closes': '20:00:00', 'open24h': False}], 'openinghours_exception': ''}"
1442,Korea House,http://www.koreahouse.fi,60.172908782958984,24.95672035217285,"Mariankatu 19, 00170, Helsinki","['RESTAURANTS & CAFES', 'Asian']","['matko1:10', 'matko2:80', 'matko2:229', 'matko2:238']","{'hours': [{'weekday_id': 1, 'opens': '11:00:00', 'closes': '22:00:00', 'open24h': False}, {'weekday_id': 2, 'opens': '11:00:00', 'closes': '22:00:00', 'open24h': False}, {'weekday_id': 3, 'opens': '11:00:00', 'closes': '22:00:00', 'open24h': False}, {'weekday_id': 4, 'opens': '11:00:00', 'closes': '22:00:00', 'open24h': False}, {'weekday_id': 5, 'opens': '11:00:00', 'closes': '22:00:00', 'open24h': False}, {'weekday_id': 6, 'opens': '12:00:00', 'closes': '22:00:00', 'open24h': False}, {'weekday_id': 7, 'opens': None, 'closes': None, 'open24h': False}], 'openinghours_exception': ''}"
1443,Maya Bar & Grill,https://www.maya.fi,60.172149658203125,24.945070266723633,"Mikonkatu 18, 00100, Helsinki","['RESTAURANTS & CAFES', 'Mexican']","['matko1:10', 'matko2:183', 'matko2:229']","{'hours': [{'weekday_id': 1, 'opens': '11:00:00', 'closes': '23:00:00', 'open24h': False}, {'weekday_id': 2, 'opens': '11:00:00', 'closes': '23:00:00', 'open24h': False}, {'weekday_id': 3, 'opens': '11:00:00', 'closes': '23:00:00', 'open24h': False}, {'weekday_id': 4, 'opens': '11:00:00', 'closes': '23:00:00', 'open24h': False}, {'weekday_id': 5, 'opens': '11:00:00', 'closes': '00:00:00', 'open24h': False}, {'weekday_id': 6, 'opens': '13:00:00', 'closes': '00:00:00', 'open24h': False}, {'weekday_id': 7, 'opens': '15:00:00', 'closes': '23:00:00', 'open24h': False}], 'openinghours_exception': ''}"
1468,Satkar,https://www.satkar.fi/,60.169212341308594,24.929731369018555,"Fredrikinkatu 46, 00100, Helsinki","['RESTAURANTS & CAFES', 'Asian']","['matko1:10', 'matko2:80', 'matko2:184', 'matko2:229']","{'hours': [{'weekday_id': 1, 'opens': '11:00:00', 'closes': '22:00:00', 'open24h': False}, {'weekday_id': 2, 'opens': '11:00:00', 'closes': '22:00:00', 'open24h': False}, {'weekday_id': 3, 'opens': '11:00:00', 'closes': '22:00:00', 'open24h': False}, {'weekday_id': 4, 'opens': '11:00:00', 'closes': '22:00:00', 'open24h': False}, {'weekday_id': 5, 'opens': '11:00:00', 'closes': '22:00:00', 'open24h': False}, {'weekday_id': 6, 'opens': '12:00:00', 'closes': '22:00:00', 'open24h': False}, {'weekday_id': 7, 'opens': '12:00:00', 'closes': '22:00:00', 'open24h': False}], 'openinghours_exception': ''}"
1469,Toscanini,https://www.toscanini.fi/,60.1662483215332,24.942899703979492,"Bulevardi 2-4, 00120, Helsinki","['RESTAURANTS & CAFES', 'Bistro', 'Italian']","['matko1:10', 'matko2:229', 'matko2:a-:AliPay', 'matko2:54', 'matko2:141', 'matko2:171']","{'hours': [{'weekday_id': 1, 'opens': None, 'closes': None, 'open24h': False}, {'weekday_id': 2, 'opens': '11:00:00', 'closes': '23:00:00', 'open24h': False}, {'weekday_id': 3, 'opens': '11:00:00', 'closes': '23:00:00', 'open24h': False}, {'weekday_id': 4, 'opens': '11:00:00', 'closes': '23:00:00', 'open24h': False}, {'weekday_id': 5, 'opens': '11:00:00', 'closes': '23:00:00', 'open24h': False}, {'weekday_id': 6, 'opens': '17:00:00', 'closes': '23:00:00', 'open24h': False}, {'weekday_id': 7, 'opens': None, 'closes': None, 'open24h': False}], 'openinghours_exception': 'Lunch Tue-Fri 11-14.30, dinner Tue-Sat 17-23'}"
1529,Restaurant Salutorget,https://www.salutorget.fi/,60.167991638183594,24.951969146728516,"Pohjoisesplanadi 15, 00100, Helsinki",['RESTAURANTS & CAFES'],"['matko1:3', 'matko2:147', 'matko1:10', 'matko2:a-:Curated', 'matko2:229', 'matko2:a-:AliPay', 'matko1:2', 'matko2:48', 'matko2:15', 'matko2:239']","{'hours': [{'weekday_id': 1, 'opens': None, 'closes': None, 'open24h': False}, {'weekday_id': 2, 'opens': '16:00:00', 'closes': '22:00:00', 'open24h': False}, {'weekday_id': 3, 'opens': '16:00:00', 'closes': '22:00:00', 'open24h': False}, {'weekday_id': 4, 'opens': '16:00:00', 'closes': '22:00:00', 'open24h': False}, {'weekday_id': 5, 'opens': '14:00:00', 'closes': '22:00:00', 'open24h': False}, {'weekday_id': 6, 'opens': '14:00:00', 'closes': '22:00:00', 'open24h': False}, {'weekday_id': 7, 'opens': None, 'closes': None, 'open24h': False}], 'openinghours_exception': ''}"
1532,Cafe Neuhaus,https://neuhaus.fi/,60.168697357177734,24.95074462890625,"Unioninkatu 32, 00100, Helsinki",['RESTAURANTS & CAFES'],"['matko1:9', 'matko1:10', 'matko2:48', 'matko2:255']","{'hours': [{'weekday_id': 1, 'opens': '10:00:00', 'closes': '19:00:00', 'open24h': False}, {'weekday_id': 2, 'opens': '10:00:00', 'closes': '19:00:00', 'open24h': False}, {'weekday_id': 3, 'opens': '10:00:00', 'closes': '19:00:00', 'open24h': False}, {'weekday_id': 4, 'opens': '10:00:00', 'closes': '19:00:00', 'open24h': False}, {'weekday_id': 5, 'opens': '10:00:00', 'closes': '19:00:00', 'open24h': False}, {'weekday_id': 6, 'opens': '10:00:00', 'closes': '18:00:00', 'open24h': False}, {'weekday_id': 7, 'opens': '10:00:00', 'closes': '18:00:00', 'open24h': False}], 'openinghours_exception': ''}"
1533,Restaurant Pihlajasaari,https://www.pihlajasaari.net,60.13747024536133,24.911409378051758,"Pihlajasaari, 00150, Helsinki",['RESTAURANTS & CAFES'],"['matko1:10', 'matko2:82', 'matko2:191', 'matko2:229']","{'hours': [{'weekday_id': 1, 'opens': '11:30:00', 'closes': '19:30:00', 'open24h': False}, {'weekday_id': 2, 'opens': '11:30:00', 'closes': '19:30:00', 'open24h': False}, {'weekday_id': 3, 'opens': '11:30:00', 'closes': '19:30:00', 'open24h': False}, {'weekday_id': 4, 'opens': '11:30:00', 'closes': '19:30:00', 'open24h': False}, {'weekday_id': 5, 'opens': '11:30:00', 'closes': '19:30:00', 'open24h': False}, {'weekday_id': 6, 'opens': '11:30:00', 'closes': '19:30:00', 'open24h': False}, {'weekday_id': 7, 'opens': '11:30:00', 'closes': '19:30:00', 'open24h': False}], 'openinghours_exception': 'Open during Summer in May-September'}"
1594,Zucchini,https://www.facebook.com/Kasvisravintola-Zucchini-2033302090217984/,60.16593933105469,24.949499130249023,"Fabianinkatu 4, 00130, Helsinki","['RESTAURANTS & CAFES', 'Vegan', 'Lunch', 'Vegetarian']","['matko1:10', 'matko2:234', 'matko2:297', 'matko2:229', 'matko2:117']","{'hours': [{'weekday_id': 1, 'opens': '11:00:00', 'closes': '16:00:00', 'open24h': False}, {'weekday_id': 2, 'opens': '11:00:00', 'closes': '16:00:00', 'open24h': False}, {'weekday_id': 3, 'opens': '11:00:00', 'closes': '16:00:00', 'open24h': False}, {'weekday_id': 4, 'opens': '11:00:00', 'closes': '16:00:00', 'open24h': False}, {'weekday_id': 5, 'opens': '11:00:00', 'closes': '16:00:00', 'open24h': False}, {'weekday_id': 6, 'opens': None, 'closes': None, 'open24h': False}, {'weekday_id': 7, 'opens': None, 'closes': None, 'open24h': False}], 'openinghours_exception': ''}"
